fecha,valor,max_abs,min_abs,direccion,completo_mediciones,completo_umbral
2020/12/27,3.118636,4.844,1.414,308.788204,100.0,100.0
2020/12/28,1.776588,2.883,0.609,185.439053,100.0,100.0
2020/12/29,0.5932,1.461,0.156,318.476865,100.0,100.0
2020/12/30,0.3435,0.633,0.023,240.175684,100.0,100.0
2020/12/31,0.971778,1.57,0.383,49.585545,100.0,100.0
2021/01/01,0.383,0.383,0.383,268.0,100.0,100.0
2021/01/02,2.131815,4.859,0.539,170.528662,100.0,100.0
2021/01/03,2.09,3.867,0.562,172.031181,100.0,100.0
2021/01/04,2.69805,3.578,1.711,344.900269,100.0,100.0
2021/01/05,1.468667,3.0,0.461,238.719592,100.0,100.0
2021/01/06,0.197667,0.398,0.086,55.749935,100.0,100.0
2021/01/07,0.5562,0.992,0.172,39.37381,100.0,100.0
2021/01/08,2.234181,3.453,0.883,98.067936,100.0,100.0
2021/01/09,3.0348,3.953,1.625,165.850057,100.0,100.0
2021/01/10,2.429188,4.5,0.977,163.953906,100.0,100.0
2021/01/11,2.410454,5.023,1.219,123.247679,100.0,100.0
2021/01/12,2.265772,4.008,0.5,127.35869,100.0,100.0
2021/01/13,0.0,0.0,0.0,360.0,100.0,100.0
2021/01/14,2.126214,3.578,1.188,163.756335,100.0,100.0
2021/01/15,1.615129,3.195,0.516,133.0485,100.0,100.0
2021/01/16,1.549,3.078,0.0,1.853684,100.0,100.0
2021/01/17,1.709242,3.297,0.523,129.106987,100.0,100.0
2021/01/18,0.258,0.258,0.258,208.0,100.0,100.0
2021/01/19,1.923743,3.156,0.523,130.324542,100.0,100.0
2021/01/20,2.321169,4.492,0.445,127.240265,100.0,100.0
2021/01/21,2.227464,4.5,0.172,95.558678,99.7,100.0
2021/01/22,2.816719,5.023,0.734,99.664696,100.0,100.0
2021/01/23,2.16464,3.727,1.156,164.577607,100.0,100.0
2021/01/24,2.51237,3.656,1.5,167.477604,100.0,100.0
2021/01/25,2.590349,3.508,1.516,105.980062,100.0,100.0
2021/01/26,2.774,4.148,1.711,165.749562,100.0,100.0
2021/01/27,2.560364,3.625,0.688,167.299703,100.0,100.0
2021/01/29,1.975221,4.4,0.6,95.903903,98.6,100.0
2021/01/30,1.14,1.9,0.7,164.37626,94.1,91.7
2021/01/31,4.506452,6.4,3.0,107.014505,100.0,100.0
2021/02/02,3.305806,5.5,1.3,123.005368,100.0,100.0
2021/02/03,3.349533,5.3,1.5,103.699147,100.0,100.0
2021/02/04,3.604895,5.4,0.9,102.042677,100.0,100.0
2021/02/05,0.8,1.2,0.2,8.372865,100.0,100.0
2021/02/06,2.823039,4.2,1.3,127.601852,100.0,100.0
2021/02/07,2.995,4.2,1.4,171.307279,100.0,100.0
2021/02/08,0.9,0.9,0.9,278.0,100.0,100.0
2021/02/09,0.7,1.0,0.5,220.5479,100.0,100.0
2021/02/10,0.833333,1.2,0.3,50.303358,100.0,100.0
2021/02/11,2.063636,4.4,0.5,228.665177,100.0,100.0
2021/02/13,0.35,0.4,0.3,218.0,100.0,100.0
2021/02/14,0.85,2.1,0.3,55.674166,99.0,100.0
2021/02/15,1.454545,2.3,0.2,131.643167,100.0,100.0
2021/02/16,1.87,3.1,0.9,230.828998,99.0,100.0
2021/02/17,1.85,2.2,1.5,242.5,98.3,100.0
2021/02/18,1.771429,3.8,0.3,280.418045,100.0,100.0
2021/02/19,1.3,2.6,0.1,308.703949,100.0,100.0
2021/02/20,1.765152,4.1,0.5,280.467856,96.5,95.8
2021/02/21,1.771591,3.1,0.4,306.439456,99.7,100.0
2021/02/22,1.746602,3.8,0.2,95.608955,95.8,91.7
2021/02/24,5.720359,7.1,3.8,106.04269,100.0,100.0
2021/02/25,4.151515,6.9,1.2,120.739263,100.0,100.0
2021/02/26,3.198276,6.2,1.2,100.209004,100.0,100.0
2021/02/27,1.8,1.8,1.8,66.0,100.0,100.0
2021/02/28,0.4,0.4,0.4,256.0,74.7,70.8
2021/03/01,1.1,1.1,1.1,81.0,98.3,95.8
2021/03/02,2.933333,3.9,2.4,347.424777,100.0,100.0
2021/03/03,1.630337,3.2,0.2,280.124436,100.0,100.0
2021/03/04,1.1,2.4,0.2,50.48148,96.9,95.8
2021/03/05,1.182609,2.1,0.1,55.356043,100.0,100.0
2021/03/06,1.942857,3.4,0.6,170.552663,99.3,100.0
2021/03/07,2.888043,5.0,0.9,123.380366,100.0,100.0
2021/03/08,0.963636,1.7,0.3,356.283535,92.7,95.8
2021/03/09,1.733333,2.2,1.1,219.597889,97.9,100.0
2021/03/10,1.689189,3.6,0.3,184.014932,100.0,100.0
2021/03/11,2.440206,4.0,0.9,307.029405,94.4,95.8
2021/03/12,2.246154,4.9,0.7,184.152002,98.3,95.8
2021/03/13,2.096364,3.6,0.6,308.153101,100.0,100.0
2021/03/14,0.829412,2.2,0.2,139.13494,100.0,100.0
2021/03/15,1.288095,1.9,0.2,90.3716,100.0,100.0
2021/03/16,1.723158,2.9,0.3,304.085889,99.7,100.0
2021/03/17,1.408696,3.2,0.1,88.783045,81.9,79.2
2021/03/18,1.188889,2.7,0.3,141.561387,97.2,95.8
2021/03/19,1.566667,2.8,0.2,277.273566,93.7,91.7
2021/03/20,3.001887,4.9,1.1,307.204699,100.0,100.0
2021/03/21,1.44,2.8,0.2,86.676182,97.2,91.7
2021/03/22,1.106667,2.1,0.1,91.44323,100.0,100.0
2021/03/23,1.115,2.7,0.0,227.186,100.0,100.0
2021/03/24,1.677143,2.9,0.2,131.2784,81.3,75.0
2021/03/25,1.260976,3.1,0.0,52.992461,100.0,100.0
2021/03/26,1.025,1.9,0.5,215.68108,97.6,95.8
2021/03/27,1.15,1.6,0.4,308.7505,99.7,100.0
2021/03/28,2.623256,5.5,0.9,121.771116,100.0,100.0
2021/03/31,4.297949,6.1,1.6,121.220732,100.0,100.0
2021/04/01,2.476027,4.5,1.0,125.703327,98.3,95.8
2021/04/02,2.645055,4.4,1.0,100.639791,97.2,95.8
2021/04/03,2.14,2.8,1.4,163.66516,99.3,100.0
2021/04/05,2.655102,4.9,0.5,101.168145,99.7,100.0
2021/04/06,3.146667,4.3,2.2,166.032566,100.0,100.0
2021/04/07,3.066667,3.3,2.9,162.99939,98.3,95.8
2021/04/08,2.1,3.1,0.3,167.874509,100.0,100.0
2021/04/09,3.15,3.7,2.3,166.166734,97.6,95.8
2021/04/10,2.866474,4.5,0.9,101.137672,100.0,100.0
2021/04/11,3.0625,5.1,1.3,121.405304,100.0,100.0
2021/04/12,3.030827,4.8,1.2,124.058482,95.8,91.7
2021/04/13,5.012042,7.2,3.0,103.279093,100.0,100.0
2021/04/14,1.42,2.0,1.2,166.0,100.0,100.0
2021/04/15,2.971875,5.0,1.0,123.906685,96.2,95.8
2021/04/16,2.835333,5.1,0.9,101.617925,100.0,100.0
2021/04/17,2.221622,5.4,1.0,125.873768,99.3,100.0
2021/04/18,1.269231,2.6,0.4,172.0056,99.3,100.0
2021/04/19,0.925,1.5,0.4,50.845922,90.6,87.5
2021/04/20,1.583333,4.0,0.2,63.500617,100.0,100.0
2021/04/21,1.51,3.4,0.1,220.483798,100.0,100.0
2021/04/22,1.517647,3.7,0.5,59.76813,100.0,100.0
2021/04/23,1.691667,3.7,0.9,131.064089,95.1,95.8
2021/04/24,1.133333,2.2,0.1,55.398111,100.0,100.0
2021/04/25,1.904124,3.8,0.4,89.125106,97.6,95.8
2021/04/26,1.726804,3.0,0.0,128.136277,99.3,100.0
2021/04/27,1.828986,3.6,0.4,312.73906,100.0,100.0
2021/04/28,1.166667,2.2,0.2,229.707045,100.0,100.0
2021/04/29,1.788571,4.4,0.4,92.413221,100.0,100.0
2021/05/01,0.92,2.9,0.1,262.659096,100.0,100.0
2021/05/02,2.469173,4.3,0.3,309.838255,100.0,100.0
2021/05/03,1.967925,3.1,0.4,281.545878,90.3,87.5
2021/05/04,1.25,2.8,0.3,48.562314,98.3,95.8
2021/05/05,1.131111,2.6,0.2,55.446736,100.0,100.0
2021/05/06,1.777273,3.6,0.0,350.248769,100.0,100.0
2021/05/07,2.356667,4.7,0.3,172.995048,90.3,87.5
2021/05/08,2.776087,4.6,0.8,97.758968,100.0,100.0
2021/05/09,3.739841,5.9,1.5,99.391646,100.0,100.0
2021/05/10,5.693633,8.8,3.3,100.017665,100.0,100.0
2021/05/11,5.131915,7.1,2.7,117.609606,100.0,100.0
2021/05/12,4.85,7.7,1.7,100.853294,100.0,100.0
2021/05/13,3.217045,5.6,1.1,121.404821,100.0,100.0
2021/05/14,2.600741,4.7,1.1,122.867704,100.0,100.0
2021/05/15,2.695031,4.4,1.0,123.421004,100.0,100.0
2021/05/16,2.469231,4.8,0.6,100.109288,100.0,100.0
2021/05/17,2.0,2.8,1.3,170.019852,100.0,100.0
2021/05/18,3.270909,5.4,1.0,101.733984,98.6,95.8
2021/05/19,3.023902,5.3,1.4,100.166685,98.3,100.0
2021/05/20,3.203743,5.2,1.4,100.603779,100.0,100.0
2021/05/21,3.276923,5.6,1.1,104.505886,100.0,100.0
2021/05/22,4.116418,6.2,0.7,107.258599,100.0,100.0
2021/05/23,5.209494,7.4,2.2,105.339009,100.0,100.0
2021/05/24,4.461386,6.5,2.5,119.81671,100.0,100.0
2021/05/25,4.617318,7.2,2.5,103.410237,100.0,100.0
2021/05/26,4.078689,5.8,2.6,117.103375,100.0,100.0
2021/05/27,3.058974,4.5,2.0,120.093923,100.0,100.0
2021/05/28,1.935,3.5,0.2,129.085908,99.0,100.0
2021/05/29,2.159091,4.0,0.2,89.091343,100.0,100.0
2021/05/30,1.345946,2.4,0.7,131.61294,95.1,95.8
2021/05/31,0.6,1.0,0.2,9.0,100.0,100.0
2021/06/01,1.8,1.8,1.8,67.0,100.0,100.0
2021/06/02,3.133333,4.2,1.9,167.112922,100.0,100.0
2021/06/03,3.701274,5.8,1.7,102.72819,93.4,91.7
2021/06/04,3.9,5.5,2.6,168.001467,100.0,100.0
2021/06/05,2.82657,5.2,0.6,124.208821,100.0,100.0
2021/06/06,2.256667,4.8,0.8,131.332823,100.0,100.0
2021/06/07,1.25,1.6,0.9,64.0,100.0,100.0
2021/06/09,2.6,2.6,2.6,204.0,100.0,100.0
2021/06/11,0.8,0.9,0.7,53.5,94.8,95.8
2021/06/12,2.688462,4.6,1.2,170.710707,99.3,100.0
2021/06/14,2.744444,5.6,0.5,173.606207,87.8,83.3
2021/06/15,1.185185,1.9,0.2,56.211745,100.0,100.0
2021/06/16,0.6,0.6,0.6,67.0,100.0,100.0
2021/06/17,3.2928,5.1,0.8,118.968349,100.0,100.0
2021/06/18,4.467442,6.4,2.8,117.118509,100.0,100.0
2021/06/19,3.370053,6.7,1.3,124.751407,100.0,100.0
2021/06/20,4.208392,7.8,0.8,102.6039,100.0,100.0
2021/06/21,3.978469,6.3,1.6,99.794204,95.8,95.8
2021/06/22,3.442312,5.992,1.875,103.409727,99.3,100.0
2021/06/23,1.887053,3.25,0.766,130.45972,100.0,100.0
2021/06/24,2.492887,4.648,0.531,95.228773,100.0,100.0
2021/06/25,2.055231,4.672,1.086,170.018615,100.0,100.0
2021/06/26,2.180164,4.547,0.484,97.042254,100.0,100.0
2021/06/27,0.861333,1.586,0.258,52.051462,100.0,100.0
2021/06/28,2.547698,4.344,0.547,123.83076,100.0,100.0
2021/06/29,3.844534,6.781,2.656,119.695195,100.0,100.0
2021/06/30,3.530941,6.016,1.688,124.709236,100.0,100.0
2021/07/01,3.853319,6.641,1.859,100.957557,100.0,100.0
2021/07/02,3.828875,5.352,2.336,118.048193,100.0,100.0
2021/07/03,5.37599,8.617,1.977,103.821385,100.0,100.0
2021/07/04,5.432934,7.438,3.703,100.495753,100.0,100.0
2021/07/05,5.527053,7.75,2.352,99.443182,100.0,100.0
2021/07/06,5.128474,7.656,2.234,103.30038,100.0,100.0
2021/07/07,1.703,1.703,1.703,67.0,100.0,100.0
2021/07/08,2.71875,3.18,2.016,162.75,100.0,100.0
2021/07/09,3.125773,5.094,1.039,120.945188,100.0,100.0
2021/07/10,4.61015,6.82,2.305,103.825378,100.0,100.0
2021/07/11,4.926831,6.312,3.32,117.516604,100.0,100.0
2021/07/12,3.772994,6.414,2.125,119.29098,100.0,100.0
2021/07/13,4.076369,5.742,1.984,117.932686,100.0,100.0
2021/07/14,3.345686,5.32,1.234,118.981413,100.0,100.0
2021/07/15,2.528959,4.539,1.102,123.456336,100.0,100.0
2021/07/16,2.848639,5.2,1.1,103.200121,92.7,91.7
2021/07/17,2.692593,4.7,1.0,126.877564,100.0,100.0
2021/07/18,4.964574,8.5,1.6,101.428492,100.0,100.0
2021/07/19,5.798947,8.0,3.3,119.071421,100.0,100.0
2021/07/20,5.562088,8.0,2.9,104.516024,100.0,100.0
2021/07/21,6.265918,9.8,3.8,100.126658,100.0,100.0
2021/07/22,7.940075,11.1,3.8,101.040386,100.0,100.0
2021/07/23,6.297425,8.5,1.6,102.469092,100.0,100.0
2021/07/24,0.7,0.7,0.7,336.0,100.0,100.0
2021/07/25,2.216667,3.0,1.8,163.62483,100.0,100.0
2021/07/26,2.799401,5.4,0.6,99.672009,100.0,100.0
2021/07/27,2.466935,4.9,0.7,123.544177,100.0,100.0
2021/07/28,2.621387,4.7,0.9,123.974142,100.0,100.0
2021/07/29,3.329885,5.1,1.2,120.951744,100.0,100.0
2021/07/30,3.480952,5.1,2.0,102.822971,100.0,100.0
2021/07/31,2.873636,4.5,1.2,101.50116,100.0,100.0
2021/08/01,5.272519,7.6,2.7,104.607227,100.0,100.0
2021/08/02,5.844898,7.8,3.2,117.907699,100.0,100.0
2021/08/03,5.426761,8.7,3.5,101.244711,88.5,83.3
2021/08/04,4.244022,6.2,3.0,103.307848,100.0,100.0
2021/08/05,3.0716,3.648,2.609,161.624807,100.0,100.0
2021/08/06,3.45,3.7,3.2,168.833454,99.7,100.0
2021/08/07,2.275,4.0,1.4,160.000076,100.0,100.0
2021/08/08,3.533333,6.0,1.5,104.049899,100.0,100.0
2021/08/09,3.632353,5.7,2.1,119.844037,100.0,100.0
2021/08/10,4.86087,7.1,1.6,100.075826,100.0,100.0
2021/08/11,5.470732,7.5,2.8,99.351838,100.0,100.0
2021/08/12,5.133571,7.4,1.4,104.185805,100.0,100.0
2021/08/13,0.791304,1.4,0.3,41.718684,95.8,95.8
2021/08/14,2.267544,3.6,1.1,126.085443,95.8,95.8
2021/08/15,2.30566,4.2,0.7,124.049087,100.0,100.0
2021/08/16,3.428283,5.6,1.6,100.848183,100.0,100.0
2021/08/17,1.2,1.2,1.2,161.0,100.0,100.0
2021/08/18,2.225,2.5,2.0,162.997558,100.0,100.0
2021/08/19,0.8,1.0,0.4,286.5,94.8,95.8
2021/08/20,1.0875,1.4,0.8,15.669129,100.0,100.0
2021/08/21,2.982192,5.5,0.6,123.041205,100.0,100.0
2021/08/22,3.947727,6.7,1.6,121.203592,100.0,100.0
2021/08/23,1.4,1.4,1.4,63.0,100.0,100.0
2021/08/24,2.8,2.8,2.8,208.0,100.0,100.0
2021/08/25,2.301504,4.4,0.2,98.586387,96.9,95.8
2021/08/27,0.25,0.3,0.2,43.5,97.9,95.8
2021/08/28,2.645657,5.391,0.719,126.247446,100.0,100.0
2021/08/29,2.128571,2.8,1.5,168.59428,96.5,95.8
2021/08/31,2.258,2.258,2.258,62.0,84.4,83.3
2021/09/01,3.088235,5.6,1.4,118.622804,98.3,100.0
2021/09/02,1.753846,3.5,0.5,164.666776,97.2,100.0
2021/09/03,2.25,2.5,2.0,59.5,100.0,100.0
2021/09/04,1.4,1.9,0.1,356.97388,88.2,87.5
2021/09/05,2.773913,4.8,1.2,173.858288,100.0,100.0
2021/09/06,1.15,1.7,0.4,58.446563,70.8,70.8
2021/09/08,0.1,0.1,0.1,209.0,100.0,100.0
2021/09/10,2.811111,3.7,1.8,169.894572,100.0,100.0
2021/09/11,2.785714,4.6,1.4,166.91071,100.0,100.0
2021/09/12,2.888136,5.0,1.3,120.945829,100.0,100.0
2021/09/13,4.535043,6.9,2.2,103.758638,100.0,100.0
2021/09/14,1.65,1.7,1.6,19.5,99.0,100.0
2021/09/15,3.272078,5.1,1.1,120.891636,100.0,100.0
2021/09/16,5.200897,7.3,3.0,103.308747,100.0,100.0
2021/09/17,2.525,3.1,2.0,164.75,100.0,100.0
2021/09/18,2.458475,4.6,0.4,124.197477,100.0,100.0
2021/09/19,2.550481,5.0,0.7,93.446068,100.0,100.0
2021/09/20,4.07485,6.5,1.8,103.74593,100.0,100.0
2021/09/21,5.092655,6.6,2.2,102.572184,99.0,100.0
2021/09/22,3.941667,5.5,1.6,117.994899,100.0,100.0
2021/09/23,4.151724,5.7,2.0,119.457772,100.0,100.0
2021/09/24,4.868359,6.7,3.0,101.117423,100.0,100.0
2021/09/25,4.759851,6.6,2.5,98.334133,99.7,100.0
2021/09/26,3.683333,5.6,2.3,119.147295,100.0,100.0
2021/09/27,3.004348,6.2,1.3,101.455844,100.0,100.0
2021/09/28,3.46,6.6,0.7,99.103161,100.0,100.0
2021/09/29,0.35,0.5,0.2,225.0,100.0,100.0
2021/09/30,1.955696,3.8,0.8,125.824046,100.0,100.0
2021/10/01,2.274843,4.1,0.5,98.287078,100.0,100.0
2021/10/02,2.530481,4.9,0.9,98.408132,100.0,100.0
2021/10/03,2.809375,5.3,1.0,100.912828,100.0,100.0
2021/10/04,2.013869,3.9,0.7,125.376724,100.0,100.0
2021/10/05,1.120588,1.8,0.2,53.689994,100.0,100.0
2021/10/06,2.441414,4.7,1.0,126.025567,100.0,100.0
2021/10/07,3.095349,5.1,0.7,121.060476,100.0,100.0
2021/10/08,2.798621,4.6,1.9,103.624353,100.0,100.0
2021/10/09,3.222727,5.7,1.1,100.688385,94.1,91.7
2021/10/10,1.201578,2.3,0.344,88.498856,97.2,95.8
2021/10/11,0.9495,1.383,0.516,43.0,100.0,100.0
2021/10/12,0.562,0.562,0.562,64.0,100.0,100.0
2021/10/13,0.727,0.727,0.727,236.0,100.0,100.0
2021/10/14,2.636389,3.555,2.055,309.143737,100.0,100.0
2021/10/15,0.9984,2.641,0.117,59.99599,100.0,100.0
2021/10/16,1.575,2.086,0.492,326.596704,100.0,100.0
2021/10/17,1.842457,3.75,0.25,95.338621,79.2,79.2
2021/10/19,2.629,3.141,2.117,64.0,100.0,100.0
2021/10/20,1.178889,1.828,0.383,4.096563,100.0,100.0
2021/10/21,1.166704,2.055,0.43,52.143404,100.0,100.0
2021/10/22,0.793,1.781,0.172,232.875483,100.0,100.0
2021/10/23,1.8218,4.219,0.398,223.128495,100.0,100.0
2021/10/24,1.43175,2.023,0.883,222.273209,100.0,100.0
2021/10/25,1.573269,2.633,0.203,181.826591,100.0,100.0
2021/10/26,2.215048,4.359,0.539,310.441477,100.0,100.0
2021/10/27,1.90337,3.688,0.07,224.373313,100.0,100.0
2021/10/28,2.672267,4.711,0.258,175.732435,100.0,100.0
2021/10/29,1.800745,3.75,0.43,130.345022,100.0,100.0
2021/10/30,1.359429,2.047,0.523,3.543924,100.0,100.0
2021/10/31,1.716935,2.648,0.492,303.650102,100.0,100.0
2021/11/01,1.991347,3.422,0.164,311.638169,100.0,100.0
2021/11/02,1.1406,1.906,0.648,135.963932,100.0,100.0
2021/11/03,1.22075,2.156,0.305,43.016871,100.0,100.0
2021/11/04,2.687617,4.672,0.633,305.858427,100.0,100.0
2021/11/05,1.919561,2.961,0.883,320.632266,100.0,100.0
2021/11/06,1.161714,2.102,0.297,54.716622,100.0,100.0
2021/11/07,1.06881,1.805,0.492,55.144227,100.0,100.0
2021/11/08,2.24095,3.07,0.219,348.319545,100.0,100.0
2021/11/09,1.689214,2.414,0.5,347.931906,100.0,100.0
2021/11/10,1.937519,3.414,0.297,347.045023,100.0,100.0
2021/11/11,1.815605,3.547,0.688,85.146445,100.0,100.0
2021/11/12,1.376408,2.359,0.133,354.327833,100.0,100.0
2021/11/13,2.137263,3.695,0.289,219.484945,100.0,100.0
2021/11/14,1.764939,2.664,0.414,6.556387,100.0,100.0
2021/11/15,0.822032,2.031,0.055,358.279997,100.0,100.0
2021/11/16,0.411333,0.562,0.203,10.75,100.0,100.0
2021/11/17,2.185704,5.109,0.062,54.505716,100.0,100.0
2021/11/18,2.616405,3.57,1.242,345.291666,100.0,100.0
2021/11/19,1.286036,3.25,0.0,349.637475,100.0,100.0
2021/11/20,1.7992,3.117,0.289,216.065963,100.0,100.0
2021/11/21,2.12248,3.125,0.922,170.36987,100.0,100.0
2021/11/22,0.5,0.5,0.5,337.0,100.0,100.0
2021/11/23,1.060488,1.695,0.062,45.804564,100.0,100.0
2021/11/24,1.681808,3.953,0.117,171.46788,100.0,100.0
2021/11/25,1.06515,1.594,0.523,131.230496,100.0,100.0
2021/11/26,0.840722,1.695,0.07,51.617452,100.0,100.0
2021/11/27,0.5605,0.812,0.391,223.486164,100.0,100.0
2021/11/28,1.680804,3.477,0.25,131.328892,100.0,100.0
2021/11/29,1.834029,3.539,0.273,173.290051,100.0,100.0
2021/11/30,0.200333,0.203,0.195,309.75,100.0,100.0
2021/12/01,0.664,0.664,0.664,324.0,100.0,100.0
2021/12/02,2.673403,5.258,0.609,103.784159,100.0,100.0
2021/12/03,2.455925,3.797,0.992,170.245446,100.0,100.0
2021/12/04,2.863347,5.258,1.172,101.62987,100.0,100.0
2021/12/05,2.036566,3.719,0.594,127.27835,100.0,100.0
2021/12/06,1.66775,2.062,1.211,164.50019,100.0,100.0
2021/12/07,4.023075,6.039,1.227,119.212571,100.0,100.0
2021/12/08,1.758521,3.797,0.297,127.309539,100.0,100.0
2021/12/09,1.247059,2.6,0.4,357.524041,98.6,100.0
2021/12/10,1.518182,2.2,0.7,3.287639,100.0,100.0
2021/12/11,1.223077,2.0,0.0,348.941316,100.0,100.0
2021/12/12,2.05,2.1,2.0,341.5,100.0,100.0
2021/12/13,1.903008,3.5,0.7,303.284798,100.0,100.0
2021/12/14,1.270833,2.0,0.5,125.190813,100.0,100.0
2021/12/15,2.053901,3.7,0.4,131.52649,99.7,100.0
2021/12/16,2.835841,4.8,0.7,128.645872,100.0,100.0
2021/12/17,3.490909,5.8,2.0,105.781607,100.0,100.0
2021/12/18,2.359091,5.2,0.8,126.163469,100.0,100.0
2021/12/20,1.565,2.8,0.3,0.214713,100.0,100.0
2021/12/21,1.53913,3.5,0.1,176.098295,100.0,100.0
2022/01/08,3.142857,4.5,2.4,171.171825,100.0,100.0
2022/01/09,1.191667,1.7,0.5,45.197421,100.0,100.0
2022/01/10,1.8282,3.203,0.805,180.398922,100.0,100.0
2022/01/11,1.138,2.25,0.352,130.223399,100.0,100.0
2022/01/12,1.5328,1.805,1.109,52.656986,100.0,100.0
2022/01/13,0.908667,1.203,0.523,318.0,100.0,100.0
2022/01/14,2.191981,3.984,0.68,95.787115,99.7,100.0
2022/01/15,3.184968,4.75,1.516,104.859949,100.0,100.0
2022/01/16,1.914,1.914,1.914,66.0,100.0,100.0
2022/01/17,0.334,0.703,0.094,316.25,100.0,100.0
2022/01/18,2.455474,4.664,0.82,103.898307,100.0,100.0
